state,year,quarter,D0_mean,D1_mean,D2_mean,D3_mean,D4_mean,D0_max,D1_max,D2_max,D3_max,D4_max
Florida,2013,1,73.67,33.783846153846156,5.820769230769231,0.2169230769230769,0.0,91.38,71.87,12.64,2.82,0.0
Florida,2013,2,39.067692307692305,18.943076923076923,3.759230769230769,0.0,0.0,72.84,58.18,9.11,0.0,0.0
Florida,2013,3,0.18,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0
Florida,2013,4,18.06,0.0,0.0,0.0,0.0,32.93,0.0,0.0,0.0,0.0
Florida,2014,1,9.725,0.0,0.0,0.0,0.0,29.13,0.0,0.0,0.0,0.0
Florida,2014,2,5.205384615384616,0.9192307692307693,0.0,0.0,0.0,12.61,3.99,0.0,0.0,0.0
Florida,2014,3,17.166428571428572,2.8021428571428575,0.0,0.0,0.0,30.81,6.62,0.0,0.0,0.0
Florida,2014,4,12.951538461538462,4.3938461538461535,0.21692307692307694,0.0,0.0,21.29,6.72,1.35,0.0,0.0
Florida,2015,1,18.434615384615384,4.292307692307692,0.15307692307692308,0.0,0.0,31.65,9.88,1.09,0.0,0.0
Florida,2015,2,22.801538461538463,8.99846153846154,1.6707692307692308,0.0,0.0,40.9,19.79,5.55,0.0,0.0
Florida,2015,3,36.08,17.15153846153846,6.111538461538462,1.4761538461538461,0.0,45.21,22.98,9.82,4.08,0.0
Florida,2015,4,16.073846153846155,1.9384615384615387,0.0,0.0,0.0,26.8,5.44,0.0,0.0,0.0
Florida,2016,1,10.793076923076923,0.0,0.0,0.0,0.0,21.69,0.0,0.0,0.0,0.0
Florida,2016,2,4.039230769230769,0.0,0.0,0.0,0.0,11.36,0.0,0.0,0.0,0.0
Florida,2016,3,8.321538461538461,0.0,0.0,0.0,0.0,16.96,0.0,0.0,0.0,0.0
Florida,2016,4,36.940000000000005,14.585384615384616,3.87,0.8023076923076923,0.0,90.84,24.4,17.39,7.41,0.0
Florida,2017,1,70.63307692307693,18.29,1.2953846153846154,0.0,0.0,91.22,51.88,11.5,0.0,0.0
Florida,2017,2,63.22769230769231,45.396153846153844,25.66076923076923,4.591538461538462,0.0,84.04,71.65,40.07,15.44,0.0
Florida,2017,3,0.04384615384615384,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0
Florida,2017,4,15.501538461538463,5.383076923076923,0.0,0.0,0.0,34.1,17.96,0.0,0.0,0.0
Florida,2018,1,34.86769230769231,16.563076923076924,5.859230769230769,0.0,0.0,60.28,24.23,20.57,0.0,0.0
Florida,2018,2,28.199230769230766,12.835384615384616,2.582307692307692,0.0,0.0,65.88,28.03,6.77,0.0,0.0
Florida,2018,3,0.08076923076923077,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0
Florida,2018,4,25.09,7.0661538461538465,0.0,0.0,0.0,36.32,20.53,0.0,0.0,0.0
Florida,2019,1,18.49076923076923,8.502307692307692,0.47384615384615386,0.0,0.0,32.02,25.98,3.08,0.0,0.0
Florida,2019,2,26.896153846153844,7.026923076923077,0.017692307692307695,0.0,0.0,39.47,29.4,0.23,0.0,0.0
Florida,2019,3,12.26923076923077,3.8776923076923078,0.2846153846153846,0.0,0.0,42.83,21.46,0.7,0.0,0.0
Florida,2019,4,49.034285714285716,21.231428571428573,5.090714285714285,0.33428571428571435,0.0,64.34,29.17,19.95,1.62,0.0
Florida,2020,1,43.559999999999995,8.819230769230769,0.5930769230769231,0.0,0.0,99.82,66.68,1.49,0.0,0.0
Florida,2020,2,57.06153846153846,32.29461538461539,6.484615384615385,0.0,0.0,100.0,83.01,26.4,0.0,0.0
Florida,2020,3,4.364615384615385,0.21846153846153846,0.0,0.0,0.0,10.93,2.84,0.0,0.0,0.0
Florida,2020,4,3.2053846153846157,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0
Florida,2021,1,29.848461538461542,0.30230769230769233,0.0,0.0,0.0,60.73,2.12,0.0,0.0,0.0
Florida,2021,2,29.995384615384616,5.246153846153846,0.0,0.0,0.0,50.5,11.49,0.0,0.0,0.0
Florida,2021,3,0.26076923076923075,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0
Florida,2021,4,6.603076923076923,0.0,0.0,0.0,0.0,22.63,0.0,0.0,0.0,0.0
Florida,2022,1,46.035384615384615,14.793846153846154,0.16999999999999998,0.0,0.0,88.62,52.27,2.21,0.0,0.0
Florida,2022,2,29.403076923076924,11.654615384615385,1.6007692307692307,0.0,0.0,42.33,24.28,5.16,0.0,0.0
Florida,2022,3,13.991538461538461,0.7438461538461538,0.0,0.0,0.0,23.5,2.55,0.0,0.0,0.0
Florida,2022,4,31.933846153846154,24.963846153846152,15.99076923076923,0.0,0.0,40.62,32.33,26.82,0.0,0.0
Florida,2023,1,69.57692307692308,42.55,11.768461538461539,0.3469230769230769,0.0,92.94,80.29,43.42,4.51,0.0
Florida,2023,2,50.05,35.174615384615386,20.517692307692307,3.4792307692307696,0.0,88.6,67.37,55.09,8.93,0.0
Florida,2023,3,20.24076923076923,10.636923076923077,3.009230769230769,0.5392307692307692,0.0,31.71,23.0,9.0,1.0,0.0
Florida,2023,4,29.048461538461538,15.043076923076923,8.574615384615385,3.0107692307692306,0.0,51.19,22.9,12.5,8.3,0.0
Florida,2024,1,3.7523076923076926,1.1092307692307692,0.2938461538461538,0.10923076923076923,0.0,13.75,3.86,2.55,1.27,0.0
Florida,2024,2,34.887692307692305,15.771538461538462,3.623846153846154,0.0,0.0,65.96,42.03,22.08,0.0,0.0
Florida,2024,3,22.817692307692308,6.322307692307692,1.1492307692307693,0.0,0.0,57.73,22.98,8.64,0.0,0.0
Florida,2024,4,45.78785714285714,14.384285714285713,0.5907142857142859,0.0,0.0,99.1,31.9,6.23,0.0,0.0
Florida,2025,1,69.34,33.740833333333335,4.645833333333333,0.0,0.0,89.88,42.54,14.73,0.0,0.0
Florida,2025,2,54.44,39.95,11.52,0.0,0.0,54.44,39.95,11.52,0.0,0.0
Georgia,2000,1,100.0,99.91,55.29230769230769,0.0,0.0,100.0,100.0,68.52,0.0,0.0
Georgia,2000,2,99.9546153846154,98.38846153846154,73.72307692307692,31.21846153846154,10.735384615384616,100.0,100.0,99.97,89.59,48.85
Georgia,2000,3,96.78923076923077,91.6576923076923,81.62846153846155,57.53076923076923,20.057692307692307,100.0,100.0,99.27,86.02,44.81
Georgia,2000,4,96.30846153846154,85.15538461538462,65.68692307692308,17.15153846153846,0.0,100.0,91.78,78.44,54.45,0.0
Georgia,2001,1,98.82461538461538,86.5276923076923,33.15384615384615,0.21769230769230768,0.0,100.0,99.92,43.83,1.49,0.0
Georgia,2001,2,90.44615384615385,72.52692307692308,16.40153846153846,0.4592307692307692,0.0,100.0,96.49,39.38,3.86,0.0
Georgia,2001,3,27.792307692307695,3.832307692307692,0.1423076923076923,0.0,0.0,50.68,17.05,1.85,0.0,0.0
Georgia,2001,4,85.06692307692308,55.49230769230769,26.86923076923077,0.23076923076923078,0.0,100.0,76.08,50.56,1.5,0.0
Georgia,2002,1,96.72461538461539,86.84076923076924,61.09461538461539,18.876923076923077,0.0,100.0,97.67,72.22,23.65,0.0
Georgia,2002,2,97.62846153846155,87.08923076923078,66.12153846153846,20.985384615384614,0.0,100.0,96.31,85.04,39.37,0.0
Georgia,2002,3,94.57461538461538,85.0453846153846,65.20538461538462,32.87923076923077,5.46,100.0,97.99,77.53,49.13,17.9
Georgia,2002,4,77.16,42.402142857142856,13.529285714285715,0.0,0.0,99.03,77.06,49.37,0.0,0.0
Georgia,2003,1,41.26333333333333,0.09499999999999999,0.0,0.0,0.0,60.44,0.62,0.0,0.0,0.0
Georgia,2003,2,0.20846153846153845,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0
Georgia,2003,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2003,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2004,1,13.948461538461537,0.0,0.0,0.0,0.0,91.06,0.0,0.0,0.0,0.0
Georgia,2004,2,90.85076923076923,44.551538461538456,12.203846153846152,0.0,0.0,100.0,82.54,42.91,0.0,0.0
Georgia,2004,3,20.074615384615388,0.0,0.0,0.0,0.0,61.03,0.0,0.0,0.0,0.0
Georgia,2004,4,0.02153846153846154,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0
Georgia,2005,1,0.5507692307692308,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0,0.0
Georgia,2005,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2005,3,1.1638461538461538,0.0,0.0,0.0,0.0,11.12,0.0,0.0,0.0,0.0
Georgia,2005,4,12.964615384615383,0.06615384615384615,0.0,0.0,0.0,70.52,0.86,0.0,0.0,0.0
Georgia,2006,1,0.58,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0
Georgia,2006,2,72.42615384615384,14.505384615384616,0.03307692307692307,0.0,0.0,82.97,56.28,0.43,0.0,0.0
Georgia,2006,3,97.63538461538461,67.96692307692307,21.29615384615385,0.04692307692307692,0.0,100.0,93.02,45.11,0.61,0.0
Georgia,2006,4,77.98,40.676923076923075,0.03076923076923077,0.0,0.0,100.0,87.87,0.08,0.0,0.0
Georgia,2007,1,59.47153846153846,2.9992307692307696,0.16,0.0,0.0,100.0,9.11,1.89,0.0,0.0
Georgia,2007,2,99.99461538461539,85.30538461538461,55.83615384615385,28.14846153846154,0.3092307692307692,100.0,100.0,94.02,50.04,1.48
Georgia,2007,3,94.35230769230769,84.09923076923077,68.90230769230769,47.77384615384615,17.883846153846154,100.0,95.17,76.38,60.93,39.11
Georgia,2007,4,87.58076923076922,74.68076923076923,62.691538461538464,51.0523076923077,37.51538461538461,99.61,87.94,74.34,64.39,49.86
Georgia,2008,1,83.49000000000001,61.393846153846155,45.653076923076924,34.208461538461535,10.67,100.0,75.04,65.23,49.44,15.73
Georgia,2008,2,74.15153846153846,51.52538461538461,30.58923076923077,12.255384615384616,0.0,94.38,81.44,51.63,21.21,0.0
Georgia,2008,3,92.34142857142857,74.13357142857144,57.785714285714285,14.694999999999999,2.4699999999999998,99.54,91.74,79.01,22.67,9.48
Georgia,2008,4,65.70923076923077,51.42076923076923,39.75615384615385,17.422307692307694,4.676923076923077,95.03,74.94,60.66,22.69,12.06
Georgia,2009,1,69.25076923076924,40.12,8.593076923076923,3.1330769230769233,0.0,99.78,76.51,12.16,7.49,0.0
Georgia,2009,2,4.041538461538462,1.883846153846154,0.0,0.0,0.0,8.01,5.01,0.0,0.0,0.0
Georgia,2009,3,28.20307692307692,0.004615384615384615,0.0,0.0,0.0,44.01,0.06,0.0,0.0,0.0
Georgia,2009,4,2.3723076923076922,0.0,0.0,0.0,0.0,10.19,0.0,0.0,0.0,0.0
Georgia,2010,1,0.0007692307692307692,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
Georgia,2010,2,0.6292307692307693,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0
Georgia,2010,3,52.24846153846154,13.090769230769231,0.3930769230769231,0.0,0.0,100.0,40.59,5.11,0.0,0.0
Georgia,2010,4,94.97153846153846,63.02461538461539,25.234615384615385,2.1946153846153846,0.0,100.0,90.11,41.42,8.08,0.0
Georgia,2011,1,96.23461538461538,79.21461538461539,29.314615384615387,6.5346153846153845,0.0,100.0,85.33,40.63,9.55,0.0
Georgia,2011,2,87.32307692307693,77.03153846153846,48.49461538461538,26.975384615384616,8.008461538461539,100.0,87.48,74.91,68.91,41.18
Georgia,2011,3,97.12076923076923,89.39692307692309,81.53692307692307,70.09846153846154,7.862307692307693,100.0,99.99,90.82,80.42,40.45
Georgia,2011,4,92.84384615384616,88.83,82.76846153846154,63.839999999999996,0.0,95.83,91.5,87.59,77.63,0.0
Georgia,2012,1,87.58923076923078,83.61923076923077,78.42846153846155,64.78692307692307,13.224615384615387,91.7,85.36,82.55,74.99,34.06
Georgia,2012,2,91.88461538461539,82.14692307692309,73.95846153846153,55.79,20.46153846153846,96.5,88.56,84.28,70.94,28.44
Georgia,2012,3,72.94615384615385,62.21230769230769,49.72461538461538,36.97538461538461,19.465384615384615,87.71,75.71,59.14,40.95,24.57
Georgia,2012,4,82.45769230769231,66.83846153846153,52.448461538461544,29.609230769230766,12.056923076923075,99.31,90.61,69.78,38.48,13.98
Georgia,2013,1,83.83692307692309,66.7653846153846,47.73230769230769,22.553846153846152,5.058461538461539,98.37,91.24,82.44,46.85,11.99
Georgia,2013,2,7.233076923076923,1.9653846153846155,0.0,0.0,0.0,31.81,16.42,0.0,0.0,0.0
Georgia,2013,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,2013,4,28.893571428571427,0.0,0.0,0.0,0.0,52.98,0.0,0.0,0.0,0.0
Georgia,2014,1,2.5783333333333336,0.0,0.0,0.0,0.0,10.38,0.0,0.0,0.0,0.0
Georgia,2014,2,3.1538461538461537,0.0,0.0,0.0,0.0,16.28,0.0,0.0,0.0,0.0
Georgia,2014,3,41.739285714285714,10.186428571428573,3.8728571428571428,0.0,0.0,73.46,25.03,11.35,0.0,0.0
Georgia,2014,4,41.441538461538464,9.395384615384616,1.1738461538461538,0.0,0.0,59.55,16.05,4.76,0.0,0.0
Georgia,2015,1,11.99076923076923,0.0,0.0,0.0,0.0,41.72,0.0,0.0,0.0,0.0
Georgia,2015,2,33.966923076923074,4.056153846153847,0.4061538461538461,0.0,0.0,48.83,13.56,2.82,0.0,0.0
Georgia,2015,3,50.30461538461539,24.307692307692307,2.023846153846154,0.0,0.0,68.76,34.34,3.25,0.0,0.0
Georgia,2015,4,18.804615384615385,4.943846153846153,0.0,0.0,0.0,33.89,13.87,0.0,0.0,0.0
Georgia,2016,1,11.425384615384615,0.0,0.0,0.0,0.0,31.43,0.0,0.0,0.0,0.0
Georgia,2016,2,35.23384615384616,19.34846153846154,4.37,0.15076923076923077,0.0,48.28,32.69,25.21,1.96,0.0
Georgia,2016,3,64.60230769230769,41.676153846153845,29.490000000000002,8.92153846153846,0.12153846153846154,81.32,49.28,34.5,14.67,1.58
Georgia,2016,4,82.62923076923077,70.2823076923077,56.33615384615385,42.58615384615385,19.279230769230768,100.0,89.31,74.56,62.36,33.78
Georgia,2017,1,55.856923076923074,36.42153846153846,23.137692307692305,9.066923076923077,0.0,98.91,73.48,39.33,19.28,0.0
Georgia,2017,2,69.62538461538462,35.216153846153844,12.993846153846153,2.6223076923076927,0.0,98.91,59.47,24.06,7.21,0.0
Georgia,2017,3,1.9115384615384616,0.0,0.0,0.0,0.0,12.12,0.0,0.0,0.0,0.0
Georgia,2017,4,43.47923076923077,14.44923076923077,0.0,0.0,0.0,76.13,44.68,0.0,0.0,0.0
Georgia,2018,1,81.14846153846155,40.66076923076923,7.64,0.0,0.0,99.65,54.62,22.51,0.0,0.0
Georgia,2018,2,37.37923076923077,21.503076923076925,5.768461538461538,0.0,0.0,76.31,56.92,17.72,0.0,0.0
Georgia,2018,3,4.705384615384616,0.663076923076923,0.0,0.0,0.0,29.05,6.72,0.0,0.0,0.0
Georgia,2018,4,18.184615384615384,2.8492307692307692,0.0,0.0,0.0,57.41,8.27,0.0,0.0,0.0
Georgia,2019,1,9.603076923076923,0.5599999999999999,0.0,0.0,0.0,60.67,6.01,0.0,0.0,0.0
Georgia,2019,2,71.46538461538461,21.64692307692308,0.8092307692307692,0.0,0.0,93.03,69.06,5.04,0.0,0.0
Georgia,2019,3,39.63,11.336153846153847,1.466923076923077,0.0,0.0,99.28,56.2,16.11,0.0,0.0
Georgia,2019,4,61.08642857142858,44.43071428571428,18.267857142857142,2.891428571428572,0.0,100.0,97.96,84.37,16.12,0.0
Georgia,2020,1,5.214615384615385,0.05846153846153846,0.0,0.0,0.0,14.55,0.67,0.0,0.0,0.0
Georgia,2020,2,3.536153846153846,0.02,0.0,0.0,0.0,22.72,0.13,0.0,0.0,0.0
Georgia,2020,3,18.41769230769231,0.4492307692307692,0.0,0.0,0.0,55.05,2.79,0.0,0.0,0.0
Georgia,2020,4,23.957692307692305,0.0,0.0,0.0,0.0,48.11,0.0,0.0,0.0,0.0
Georgia,2021,1,9.996153846153845,0.0,0.0,0.0,0.0,21.44,0.0,0.0,0.0,0.0
Georgia,2021,2,9.529230769230768,0.0,0.0,0.0,0.0,38.77,0.0,0.0,0.0,0.0
Georgia,2021,3,0.5630769230769231,0.0,0.0,0.0,0.0,5.91,0.0,0.0,0.0,0.0
Georgia,2021,4,26.69076923076923,0.7269230769230769,0.0,0.0,0.0,84.87,7.14,0.0,0.0,0.0
Georgia,2022,1,31.593846153846155,9.276153846153846,0.0,0.0,0.0,64.03,32.14,0.0,0.0,0.0
Georgia,2022,2,53.698461538461544,21.439230769230768,2.036153846153846,0.0,0.0,93.55,54.94,4.99,0.0,0.0
Georgia,2022,3,27.032307692307693,6.632307692307692,0.5038461538461538,0.0,0.0,89.84,49.62,6.55,0.0,0.0
Georgia,2022,4,66.04230769230769,33.46153846153846,10.91230769230769,0.0,0.0,84.68,51.88,28.92,0.0,0.0
Georgia,2023,1,25.773846153846154,12.57846153846154,0.8423076923076922,0.0,0.0,53.64,35.63,4.81,0.0,0.0
Georgia,2023,2,13.279230769230768,1.0546153846153847,0.0,0.0,0.0,23.68,5.1,0.0,0.0,0.0
Georgia,2023,3,9.024615384615386,0.5484615384615384,0.0,0.0,0.0,21.57,4.17,0.0,0.0,0.0
Georgia,2023,4,51.00846153846154,28.429230769230767,12.454615384615384,4.382307692307692,0.47000000000000003,64.65,48.47,24.74,9.71,2.15
Georgia,2024,1,12.354615384615386,5.570769230769231,1.583846153846154,0.005384615384615385,0.0,53.34,28.92,11.91,0.07,0.0
Georgia,2024,2,11.566923076923077,2.023846153846154,0.0,0.0,0.0,93.91,24.77,0.0,0.0,0.0
Georgia,2024,3,55.94538461538461,23.46153846153846,3.079230769230769,0.08076923076923077,0.0,95.61,49.36,14.33,0.93,0.0
Georgia,2024,4,47.46142857142858,9.079285714285714,0.10642857142857143,0.0,0.0,94.96,30.53,1.49,0.0,0.0
Georgia,2025,1,57.30916666666667,19.6775,0.13083333333333333,0.0,0.0,89.23,39.07,1.35,0.0,0.0
Georgia,2025,2,53.66,23.04,1.48,0.0,0.0,53.66,23.04,1.48,0.0,0.0
Hawaii,2000,1,60.54307692307692,52.91230769230769,0.0,0.0,0.0,100.0,58.5,0.0,0.0,0.0
Hawaii,2000,2,80.57307692307693,70.86846153846153,19.767692307692307,4.193076923076924,0.0,100.0,76.24,56.2,18.18,0.0
Hawaii,2000,3,69.69307692307692,67.86538461538461,47.346923076923076,11.203846153846154,0.0,100.0,76.24,56.21,18.17,0.0
Hawaii,2000,4,43.526153846153846,21.946153846153848,7.43076923076923,0.0,0.0,57.97,36.74,20.78,0.0,0.0
Hawaii,2001,1,84.58615384615383,59.957692307692305,20.66769230769231,1.526923076923077,0.0,95.94,79.34,43.63,3.97,0.0
Hawaii,2001,2,48.356923076923074,38.146153846153844,16.72153846153846,3.1815384615384614,0.0,66.74,44.63,27.2,3.97,0.0
Hawaii,2001,3,76.55461538461539,35.51846153846154,11.450769230769232,0.0,0.0,82.17,46.13,13.39,0.0,0.0
Hawaii,2001,4,45.933846153846154,19.842307692307692,7.346923076923077,0.0,0.0,80.74,28.76,11.64,0.0,0.0
Hawaii,2002,1,7.7784615384615385,3.147692307692308,0.41384615384615386,0.0,0.0,21.84,6.18,1.82,0.0,0.0
Hawaii,2002,2,1.783076923076923,0.14384615384615385,0.0,0.0,0.0,2.04,1.87,0.0,0.0,0.0
Hawaii,2002,3,5.373846153846154,0.0,0.0,0.0,0.0,7.18,0.0,0.0,0.0,0.0
Hawaii,2002,4,14.134285714285713,1.9042857142857144,0.0,0.0,0.0,40.58,5.61,0.0,0.0,0.0
Hawaii,2003,1,96.02083333333333,32.41833333333333,0.0,0.0,0.0,100.0,42.8,0.0,0.0,0.0
Hawaii,2003,2,85.21846153846153,52.81384615384616,10.706923076923077,0.0,0.0,99.03,76.67,35.38,0.0,0.0
Hawaii,2003,3,72.215,57.13214285714286,36.18857142857143,0.0,0.0,99.03,76.14,37.06,0.0,0.0
Hawaii,2003,4,60.47461538461538,49.04076923076923,25.476153846153846,0.0,0.0,90.45,60.7,40.05,0.0,0.0
Hawaii,2004,1,14.976923076923079,0.0,0.0,0.0,0.0,35.95,0.0,0.0,0.0,0.0
Hawaii,2004,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,2004,3,11.357692307692307,0.0,0.0,0.0,0.0,42.46,0.0,0.0,0.0,0.0
Hawaii,2004,4,31.572307692307692,8.95,0.0,0.0,0.0,43.17,37.91,0.0,0.0,0.0
Hawaii,2005,1,0.926923076923077,0.0,0.0,0.0,0.0,12.05,0.0,0.0,0.0,0.0
Hawaii,2005,2,56.755384615384614,20.43846153846154,0.0,0.0,0.0,99.69,69.52,0.0,0.0,0.0
Hawaii,2005,3,48.60307692307693,0.0,0.0,0.0,0.0,53.75,0.0,0.0,0.0,0.0
Hawaii,2005,4,44.54846153846154,1.4692307692307693,0.0,0.0,0.0,99.96,9.55,0.0,0.0,0.0
Hawaii,2006,1,50.83846153846154,2.576923076923077,0.0,0.0,0.0,99.96,9.55,0.0,0.0,0.0
Hawaii,2006,2,2.6092307692307695,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,0.0
Hawaii,2006,3,61.72846153846154,2.106153846153846,0.0,0.0,0.0,81.09,6.54,0.0,0.0,0.0
Hawaii,2006,4,37.926923076923075,2.36,0.0,0.0,0.0,69.92,6.54,0.0,0.0,0.0
Hawaii,2007,1,85.65,0.0,0.0,0.0,0.0,99.42,0.0,0.0,0.0,0.0
Hawaii,2007,2,89.82923076923076,25.107692307692307,2.769230769230769,0.0,0.0,100.0,76.5,12.0,0.0,0.0
Hawaii,2007,3,88.25692307692309,51.65384615384615,8.238461538461538,0.0,0.0,100.0,59.25,12.0,0.0,0.0
Hawaii,2007,4,58.26615384615385,24.983846153846155,1.7076923076923078,0.0,0.0,75.87,45.32,2.22,0.0,0.0
Hawaii,2008,1,26.12076923076923,0.0,0.0,0.0,0.0,99.5,0.0,0.0,0.0,0.0
Hawaii,2008,2,99.5023076923077,6.929230769230769,0.40923076923076923,0.0,0.0,99.51,18.25,2.66,0.0,0.0
Hawaii,2008,3,99.235,64.15714285714286,28.137857142857143,4.644285714285715,0.0,100.0,78.32,35.01,9.8,0.0
Hawaii,2008,4,94.89615384615385,76.09692307692308,42.97461538461538,11.899230769230769,0.0,98.53,78.32,55.37,12.31,0.0
Hawaii,2009,1,68.86615384615385,50.98076923076923,32.03,4.929230769230769,0.0,79.61,59.59,35.59,7.72,0.0
Hawaii,2009,2,80.92923076923077,54.684615384615384,24.264615384615386,0.6246153846153846,0.0,99.85,80.86,25.4,4.06,0.0
Hawaii,2009,3,83.62538461538462,57.946923076923085,33.793076923076924,3.430769230769231,0.0,100.0,69.04,34.32,6.8,0.0
Hawaii,2009,4,73.6723076923077,52.70153846153846,30.680769230769233,5.977692307692307,0.0,81.8,54.36,33.53,6.99,0.0
Hawaii,2010,1,92.26153846153845,66.89769230769231,40.840769230769226,17.048461538461538,1.916923076923077,99.94,83.01,46.85,29.56,6.59
Hawaii,2010,2,79.50384615384615,58.323846153846155,43.07846153846154,27.056923076923077,3.1499999999999995,100.0,77.37,45.04,31.16,3.15
Hawaii,2010,3,98.46846153846153,71.85153846153845,45.177692307692304,30.847692307692306,5.216923076923076,100.0,74.96,47.3,31.95,5.22
Hawaii,2010,4,73.90538461538462,54.90538461538461,36.63076923076923,16.92153846153846,2.39,96.11,73.16,43.53,28.87,5.67
Hawaii,2011,1,65.57461538461538,46.94384615384615,12.285384615384617,1.4792307692307693,0.0,73.09,66.87,16.67,2.49,0.0
Hawaii,2011,2,59.64,35.74769230769231,4.6607692307692306,0.3961538461538462,0.0,61.52,49.54,8.37,1.03,0.0
Hawaii,2011,3,76.5576923076923,33.0,6.537692307692307,0.06615384615384615,0.0,95.37,45.69,15.14,0.86,0.0
Hawaii,2011,4,79.96846153846153,55.394615384615385,23.21153846153846,2.9615384615384617,0.0,99.03,66.93,31.15,4.34,0.0
Hawaii,2012,1,71.34769230769231,48.785384615384615,32.423846153846156,4.565384615384615,0.17384615384615382,93.01,54.31,39.17,7.77,1.13
Hawaii,2012,2,66.4976923076923,49.13076923076923,29.305384615384618,7.9715384615384615,0.0,79.31,52.14,35.16,9.51,0.0
Hawaii,2012,3,78.22692307692309,54.684615384615384,25.71461538461538,9.306923076923077,0.0,79.31,56.57,27.55,10.89,0.0
Hawaii,2012,4,87.83538461538461,58.360769230769236,26.903076923076924,10.826153846153847,0.0,100.0,74.28,28.14,11.12,0.0
Hawaii,2013,1,67.67923076923077,51.77307692307692,29.339230769230767,7.7846153846153845,0.0,83.53,64.37,33.86,11.93,0.0
Hawaii,2013,2,69.00923076923077,38.69538461538462,16.25307692307692,3.1015384615384614,0.0,83.77,44.06,20.66,4.92,0.0
Hawaii,2013,3,80.63461538461539,41.690000000000005,13.774615384615384,2.639230769230769,0.0,90.84,64.5,20.38,3.99,0.0
Hawaii,2013,4,84.86285714285714,59.33857142857143,19.771428571428572,3.5064285714285717,0.0,90.84,68.8,20.38,4.1,0.0
Hawaii,2014,1,55.0525,24.215833333333332,8.25,1.18,0.0,59.75,39.25,21.32,2.74,0.0
Hawaii,2014,2,32.64,1.6823076923076923,0.14769230769230768,0.03076923076923077,0.0,55.71,14.67,0.48,0.4,0.0
Hawaii,2014,3,33.60642857142857,0.8099999999999999,0.0,0.0,0.0,100.0,2.67,0.0,0.0,0.0
Hawaii,2014,4,20.11307692307692,2.7284615384615383,0.0,0.0,0.0,56.1,2.75,0.0,0.0,0.0
Hawaii,2015,1,91.57076923076923,34.933846153846154,0.0,0.0,0.0,100.0,54.43,0.0,0.0,0.0
Hawaii,2015,2,65.04076923076923,22.25923076923077,0.20615384615384616,0.0,0.0,73.4,24.56,1.34,0.0,0.0
Hawaii,2015,3,47.44230769230769,19.3,1.7623076923076924,0.0,0.0,68.01,25.87,2.81,0.0,0.0
Hawaii,2015,4,15.353846153846153,0.0,0.0,0.0,0.0,43.25,0.0,0.0,0.0,0.0
Hawaii,2016,1,92.35,43.41307692307692,5.013076923076923,0.0,0.0,100.0,79.05,17.11,0.0,0.0
Hawaii,2016,2,75.92461538461538,59.87076923076923,34.059999999999995,3.8907692307692305,0.0,98.44,79.45,50.19,5.53,0.0
Hawaii,2016,3,31.106923076923074,12.164615384615384,2.4569230769230765,0.15,0.0,55.49,21.36,5.63,1.23,0.0
Hawaii,2016,4,22.087692307692308,3.486923076923077,1.103846153846154,0.09230769230769233,0.0,31.6,8.35,1.69,0.4,0.0
Hawaii,2017,1,38.68538461538462,8.50923076923077,1.4661538461538461,0.0,0.0,65.91,27.57,17.93,0.0,0.0
Hawaii,2017,2,63.98461538461539,27.930000000000003,7.186153846153847,0.0,0.0,100.0,35.15,17.93,0.0,0.0
Hawaii,2017,3,87.57000000000001,65.33307692307692,10.757692307692308,0.8507692307692307,0.0,95.66,72.28,15.47,2.4,0.0
Hawaii,2017,4,62.76615384615385,39.30230769230769,8.252307692307692,1.0569230769230769,0.0,96.32,66.09,15.06,2.4,0.0
Hawaii,2018,1,27.068461538461538,4.856923076923077,0.13846153846153847,0.0,0.0,57.95,21.68,0.9,0.0,0.0
Hawaii,2018,2,8.837692307692308,0.0,0.0,0.0,0.0,30.81,0.0,0.0,0.0,0.0
Hawaii,2018,3,42.75307692307692,22.06692307692308,2.02,0.0,0.0,56.06,36.37,5.57,0.0,0.0
