date,latitude,longitude,wind_speed_10m_max,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_hours,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min
2015-06-22 00:00:00+00:00,33.040619,-83.643074,9.885262,3.0,28.793999,34.894,23.844,0.0,68.356636,90.26758,41.6384
2015-06-23 00:00:00+00:00,33.040619,-83.643074,9.779817,63.0,27.98567,34.694,24.144,2.0,76.76054,94.7255,41.584393
2015-06-24 00:00:00+00:00,33.040619,-83.643074,11.090103,55.0,27.896082,33.194,23.844,4.0,77.18393,91.88433,51.612328
2015-06-25 00:00:00+00:00,33.040619,-83.643074,7.69592,51.0,27.72525,33.694,22.894,1.0,72.555214,91.6356,47.64138
2015-06-26 00:00:00+00:00,33.040619,-83.643074,15.778518,51.0,28.49608,33.944,24.044,1.0,67.53712,90.51106,43.14229
2015-06-27 00:00:00+00:00,33.040619,-83.643074,15.646544,61.0,26.262749,30.244,23.294,5.0,77.27503,93.262886,60.165237
2015-06-28 00:00:00+00:00,33.040619,-83.643074,12.979984,53.0,24.323166,29.544,21.594,4.0,76.73672,97.003586,42.98122
2015-06-29 00:00:00+00:00,33.040619,-83.643074,9.0645685,3.0,24.594,30.894,18.744,0.0,59.396805,82.986374,31.28171
2015-06-30 00:00:00+00:00,33.040619,-83.643074,13.493999,63.0,25.044004,29.694,21.394,3.0,69.26723,84.73801,54.752735
2015-07-01 00:00:00+00:00,33.040619,-83.643074,14.205182,53.0,24.556501,29.444,21.044,5.0,79.367226,92.61091,61.96696
2015-07-02 00:00:00+00:00,33.040619,-83.643074,18.161278,61.0,25.477333,30.344,21.994,8.0,77.746284,92.637764,52.332275
2015-07-03 00:00:00+00:00,33.040619,-83.643074,17.709658,63.0,24.604418,30.244,21.344,10.0,85.66474,97.57941,55.137268
2015-07-04 00:00:00+00:00,33.040619,-83.643074,15.683776,61.0,24.68775,29.144,21.194,6.0,82.140045,97.87832,62.627747
2015-07-05 00:00:00+00:00,33.040619,-83.643074,14.81259,63.0,24.591917,27.694,21.394,2.0,78.45142,95.49702,58.952274
2015-07-06 00:00:00+00:00,33.040619,-83.643074,10.44,53.0,24.687752,29.194,20.344,5.0,77.35989,97.254944,54.13713
2015-07-07 00:00:00+00:00,33.040619,-83.643074,7.072878,51.0,26.421083,32.844,21.044,1.0,72.84878,97.56941,41.995743
2015-07-08 00:00:00+00:00,33.040619,-83.643074,8.287822,51.0,27.819,33.944,22.344,2.0,67.97826,90.39481,39.48442
2015-07-09 00:00:00+00:00,33.040619,-83.643074,8.654986,55.0,28.323166,34.094,23.494,2.0,70.851845,94.12702,43.667725
2015-07-10 00:00:00+00:00,33.040619,-83.643074,8.427383,63.0,28.81692,34.894,24.194,5.0,68.863205,92.7437,39.826332
2015-07-11 00:00:00+00:00,33.040619,-83.643074,11.885453,51.0,28.752335,35.344,23.544,1.0,68.67153,93.275116,37.32045
2015-07-12 00:00:00+00:00,33.040619,-83.643074,11.212135,3.0,29.13775,34.544003,23.694,0.0,58.454433,79.0418,35.62924
2015-07-13 00:00:00+00:00,33.040619,-83.643074,8.28,51.0,29.135668,34.394,23.194,1.0,62.35634,82.477425,43.344387
2015-07-14 00:00:00+00:00,33.040619,-83.643074,13.202726,61.0,29.021082,34.744003,24.794,2.0,67.557686,84.9702,41.856533
